days_held,label,num_dir,entry_a_rel,entry_b_rel,abs_z,pair_encoded,prev_pnl,rolling_winrate_5,days_since_last,pair_avg_hold,abs_z_x_entry_a,z_per_days_gap,pair_dir_combo
13,0,0,0.7494071232252496,0.25059287677475034,2.343299896309746,71,-1.0,0.4,16.0,16.833333333333332,1.7560856341475124,0.13784117037116153,0
13,0,1,0.42836927520029977,0.5716307247997002,2.9078093925513295,28,-1.0,0.0,42.0,21.142857142857142,1.245616201907837,0.06762347424537976,28
12,0,0,0.8290398061875276,0.1709601938124724,2.568645264651334,68,1.0,0.4,69.0,18.142857142857142,2.129509172371052,0.03669493235216191,0
9,1,0,0.8907713031891472,0.10922869681085273,2.4137369402178903,46,-1.0,0.4,34.0,12.5,2.150087599793675,0.06896391257765401,0
30,1,1,0.26107001024528903,0.738929989754711,2.009161557714669,58,1.0,0.6,75.0,22.0,0.5245318284570095,0.026436336285719328,58
15,0,1,0.4840428664735783,0.5159571335264217,2.054014741085739,55,1.0,0.5,69.0,28.5,0.9942311830541258,0.029343067729796272,55
2,0,0,0.20303450247112273,0.7969654975288772,2.3225251473932556,44,1.0,0.6,66.0,23.833333333333332,0.4715527377776606,0.03466455443870531,0
1,0,1,0.997853762788253,0.0021462372117469816,2.45293477005496,48,-1.0,0.4,62.0,14.285714285714286,2.44767019017348,0.038935472540554926,48
2,0,0,0.4167450020733438,0.5832549979266561,2.2499197856283835,39,1.0,0.4,67.0,15.0,0.9376428257265579,0.03308705567100564,0
2,0,1,0.9650543785644947,0.034945621435505274,2.1142578073590994,73,-1.0,0.2,13.0,16.285714285714285,2.0403737544060667,0.15101841481136424,73
21,1,1,0.22869519475366873,0.7713048052463313,2.2092054809794006,20,1.0,0.4,38.0,22.0,0.5052346777234564,0.05664629438408719,20
14,0,0,0.7348303888460085,0.26516961115399157,2.6068073958639895,69,-1.0,0.2,44.0,10.0,1.915561292349386,0.05792905324142199,0
11,0,0,0.16262830262096176,0.8373716973790383,2.3480417347128957,12,-1.0,0.4,13.0,15.857142857142858,0.3818580417995368,0.16771726676520685,0
20,0,0,0.502290046594996,0.497709953405004,2.7563301364783506,21,-1.0,0.2,41.0,13.11111111111111,1.3844771926829023,0.0656269080113893,0
19,0,0,0.19085872302125348,0.8091412769787465,2.8502242409887506,32,-1.0,0.2,19.0,10.142857142857142,0.5439901589593343,0.14251121204943754,0
12,0,1,0.6301513792713326,0.3698486207286674,2.0872160408160885,11,1.0,0.2,30.0,13.909090909090908,1.3152620669575081,0.06732954970374479,11
5,0,1,0.7207123643320578,0.2792876356679423,2.1160456691903797,8,-1.0,0.0,58.0,9.428571428571429,1.52506027727681,0.03586518083373525,8
42,1,0,0.2509553641413084,0.7490446358586916,2.160873184362758,2,-1.0,0.4,28.0,12.444444444444445,0.5422827168449447,0.074512868426302,0
7,0,0,0.6528336636367681,0.3471663363632319,2.6440216564793237,31,-1.0,0.0,53.0,12.625,1.7261063447343532,0.04896336400887637,0
7,0,1,0.3782766918420057,0.6217233081579943,3.438456125989529,53,1.0,0.4,84.0,18.0,1.3006878083831976,0.040452425011641514,53
7,0,1,0.2265444791600211,0.7734555208399789,3.2464172251207875,19,-1.0,0.2,84.0,15.375,0.7354578994011097,0.03819314382495044,19
8,0,1,0.3201174003102815,0.6798825996897184,2.2189779765282944,63,-1.0,0.0,34.0,7.1,0.7103334611920065,0.06339937075795127,63
8,0,1,0.8903395510071207,0.10966044899287934,3.3973129560257793,0,1.0,0.2,35.0,12.272727272727273,3.0247620918986664,0.09436980433404943,0
5,0,0,0.29249504867584397,0.707504951324156,2.160241634728826,22,-1.0,0.2,57.0,9.222222222222221,0.6318599821015927,0.03724554542635907,0
8,0,1,0.29846896916828575,0.7015310308317143,2.114563280742825,37,-1.0,0.2,12.0,11.0,0.6311315226444194,0.16265871390329423,37
5,0,1,0.42961596707311,0.57038403292689,2.358622871850324,39,-1.0,0.4,3.0,13.571428571428571,1.013302046050733,0.589655717962581,39
6,0,0,0.21314712694166502,0.786852873058335,2.093562752838676,52,-1.0,0.4,37.0,12.0,0.446236885839647,0.05509375665364937,0
17,1,1,0.4200827463193793,0.5799172536806207,2.476143817167724,36,-1.0,0.4,24.0,10.625,1.0401852949975685,0.09904575268670897,36
6,0,1,0.4996577226766856,0.5003422773233144,2.3239957826170525,40,1.0,0.4,15.0,16.875,1.1612024402526582,0.14524973641356578,40
7,0,1,0.08968076324932732,0.9103192367506727,3.1280026203369733,64,-1.0,0.0,37.0,10.3,0.2805216624377156,0.08231585842992035,64
7,1,1,0.8754743721416737,0.1245256278583263,2.0062331630694614,3,1.0,0.6,46.0,14.666666666666666,1.7564057188080409,0.042685811980201306,3
2,0,1,0.20263243982976098,0.797367560170239,2.44528650379554,44,-1.0,0.6,9.0,20.714285714285715,0.4954943703468763,0.24452865037955399,44
6,0,1,0.5654481101575943,0.4345518898424056,2.9204317028763507,5,1.0,0.4,63.0,18.0,1.6513525872357575,0.04563174535744298,5
6,1,1,0.7160227835145785,0.28397721648542157,2.2925613121743584,8,-1.0,0.2,6.0,9.0,1.6415261321209187,0.3275087588820512,8
13,1,1,0.1305066446245696,0.8694933553754304,2.188115499953089,38,-1.0,0.4,44.0,16.0,0.2855636119498902,0.048624788887846424,38
7,0,0,0.7740434636709229,0.22595653632907708,2.1534595483312184,50,-1.0,0.4,43.0,16.875,1.6668712876655176,0.048942262462073144,0
9,1,0,0.21027836999643412,0.7897216300035659,2.197239354561194,33,-1.0,0.4,20.0,13.11111111111111,0.46203190996914484,0.10463044545529494,0
6,0,0,0.6473313924958387,0.3526686075041613,2.002022568532521,31,-1.0,0.0,10.0,11.88888888888889,1.2959720570962523,0.18200205168477462,0
6,0,1,0.8961494926981839,0.1038505073018161,2.0369479103591854,46,1.0,0.4,18.0,11.777777777777779,1.8254098365210099,0.1072077847557466,46
1,0,0,0.5859008041390003,0.41409919586099964,2.36364612827804,11,-1.0,0.2,21.0,12.833333333333334,1.384862167258138,0.10743846037627454,0
9,0,0,0.8809279694846893,0.1190720305153107,3.0057835815684646,16,-1.0,0.2,48.0,11.0,2.6478788272215246,0.06134252207282581,0
10,0,1,0.8621724326402659,0.1378275673597341,2.06688766484141,45,-1.0,0.4,48.0,12.777777777777779,1.7820135659904768,0.042181380915130816,45
13,0,0,0.7295439535110879,0.270456046488912,2.583786542428222,71,-1.0,0.4,16.0,16.285714285714285,1.8849858491918292,0.15198744367224834,0
10,0,0,0.7806830512837114,0.2193169487162886,2.467193721229752,15,-1.0,0.4,47.0,15.0,1.9260963223976573,0.0513998691922865,0
13,1,0,0.3667308045439876,0.6332691954560123,2.267728533980061,24,1.0,0.4,112.0,13.333333333333334,0.8316459097538653,0.02006839410601824,0
10,0,1,0.2724168250429555,0.7275831749570445,2.2969260121097257,58,1.0,0.6,35.0,20.285714285714285,0.6257212915775087,0.06380350033638127,58
13,0,1,0.17626847394479947,0.8237315260552005,2.0100948037986597,23,-1.0,0.4,10.0,13.666666666666666,0.35431634354996083,0.1827358912544236,23
10,1,1,0.09694705785612075,0.9030529421438792,2.231599057853611,9,-1.0,0.4,47.0,16.875,0.21634696297339856,0.04649164703861689,9
9,0,1,0.4372672977554301,0.5627327022445698,2.5740853262178343,28,-1.0,0.0,20.0,19.625,1.1255633347871772,0.12257549172465877,28
10,0,1,0.25714804586217604,0.742851954137824,2.346130478824817,42,-1.0,0.4,45.0,12.5,0.6033028679674931,0.05100283649619168,42
13,0,0,0.9618004230114876,0.03819957698851238,3.138279409328901,73,-1.0,0.0,3.0,15.875,3.018398463420778,0.7845698523322252,0
15,1,0,0.32409845459849773,0.6759015454015023,3.053397997407483,34,-1.0,0.2,13.0,16.625,0.9896015722339131,0.21809985695767736,0
11,1,1,0.8574991759824664,0.14250082401753358,2.058126020505634,68,-1.0,0.6,18.0,17.25,1.764841366651654,0.10832242213187548,68
5,0,1,0.18501610574253027,0.8149838942574696,2.5022071438721,12,-1.0,0.4,20.0,14.5,0.4629486215203551,0.11915272113676666,12
6,0,0,0.53228217549039,0.46771782450960997,2.01204013647459,21,-1.0,0.0,28.0,12.4,1.070973101016676,0.06938069436119276,0
10,0,0,0.4037092329334598,0.5962907670665403,2.2571408904236905,39,-1.0,0.2,7.0,13.125,0.9112286174956945,0.2821426113029613,0
13,0,0,0.5547518976732259,0.44524810232677414,2.6483518415055824,62,-1.0,0.0,43.0,11.375,1.4691782097816042,0.060189814579672325,0
25,0,1,0.6095993774128259,0.39040062258717406,2.2393338812832217,27,-1.0,0.4,52.0,16.625,1.365096539849699,0.04225158266572117,27
13,1,0,0.27578778287617367,0.7242122171238263,2.694758307628453,26,-1.0,0.2,43.0,14.142857142857142,0.7431814190480011,0.06124450699155575,0
18,1,1,0.6273796637078732,0.3726203362921267,2.0589397663810507,67,-1.0,0.4,64.0,24.8,1.2917369382269106,0.03167599640586232,67
21,1,0,0.21774923076354155,0.7822507692364584,2.867030486039515,1,-1.0,0.4,27.0,15.777777777777779,0.6242936829107271,0.10239394592998267,0
21,1,0,0.5317378082703513,0.46826219172964867,2.898677228703328,25,-1.0,0.4,14.0,20.857142857142858,1.5413362764738836,0.19324514858022188,0
25,1,1,0.26456096495604986,0.7354390350439501,2.0741150135718445,35,-1.0,0.4,8.0,12.285714285714286,0.5487298694203976,0.23045722373020494,35
21,1,0,0.27104698757365525,0.7289530124263447,3.211510117947543,43,1.0,1.0,91.0,41.75,0.8704701430319958,0.03490771867334286,0
16,0,0,0.126667225579629,0.873332774420371,2.189818416064932,14,-1.0,0.6,76.0,19.714285714285715,0.27737822328612266,0.02843920020863548,0
13,1,0,0.6498547889633278,0.3501452110366721,2.16378350631883,4,-1.0,0.4,51.0,14.5,1.4061450738611527,0.04161122127536211,0
14,1,0,0.46104904353645215,0.5389509564635478,2.05738876088656,55,-1.0,0.6,23.0,25.6,0.948557120389395,0.08572453170360667,0
3,0,0,0.1903498099981095,0.8096501900018906,2.165918787723132,44,-1.0,0.4,12.0,18.5,0.41228222971443385,0.166609137517164,0
7,0,1,0.245283015836977,0.754716984163023,2.304872781938711,13,-1.0,0.4,53.0,12.666666666666666,0.5653461470744902,0.04268282929516132,13
3,0,1,0.5489440738461819,0.45105592615381795,2.1712640883574736,21,-1.0,0.0,7.0,11.545454545454545,1.191902554058868,0.2714080110446842,21
21,1,0,0.41744569697480294,0.5825543030251971,2.1435523894515907,7,1.0,0.4,33.0,19.125,0.8948167212166235,0.06304565851328207,0
7,0,0,0.8560965074747238,0.14390349252527623,2.1140930560803217,3,1.0,0.6,17.0,13.571428571428571,1.8098676817869288,0.11744961422668454,0
18,0,1,0.752567562610647,0.24743243738935305,2.2000377742524857,70,1.0,0.4,41.0,16.285714285714285,1.655677065420546,0.05238185176791633,70
12,0,1,0.25061160114726505,0.749388398852735,2.282099342224715,2,1.0,0.4,51.0,12.4,0.5719205701320562,0.04388652581201375,2
13,0,1,0.4473335929756561,0.5526664070243438,2.906797509207672,49,-1.0,0.4,49.0,19.428571428571427,1.3003081738465558,0.05813595018415344,49
5,0,1,0.730800375118702,0.269199624881298,2.1159876648287113,66,-1.0,0.2,34.0,14.857142857142858,1.5463645792033685,0.060456790423677464,66
8,0,0,0.5192729930897015,0.48072700691029846,2.327812675401158,5,-1.0,0.4,13.0,16.571428571428573,1.208770255307705,0.16627233395722557,0
6,0,1,0.38491711234506465,0.6150828876549354,2.1436156334647722,53,-1.0,0.2,24.0,16.285714285714285,0.8251143396109967,0.0857446253385909,53
3,0,1,0.09378607778431552,0.9062139222156844,2.104544440232198,64,-1.0,0.0,24.0,9.636363636363637,0.1973769685721657,0.08418177760928792,64
31,0,1,0.3694625442227429,0.6305374557772572,2.6781929077936,74,-1.0,0.0,45.0,14.833333333333334,0.9894919656327292,0.058221584952034784,74
8,1,0,0.2911656644035152,0.7088343355964848,2.214145276701577,37,-1.0,0.4,23.0,10.7,0.6446830805767197,0.09225605319589904,0
11,0,0,0.8051893723801586,0.1948106276198414,2.5614072583751444,60,-1.0,0.2,37.0,13.375,2.0624179027810654,0.06740545416776696,0
28,1,1,0.03236467293352004,0.9676353270664799,2.3399667230008054,18,-1.0,0.4,47.0,19.875,0.07573225766524176,0.04874930672918345,18
7,0,0,0.5283744493863388,0.47162555061366124,2.0379866508199145,21,-1.0,0.0,7.0,11.166666666666666,1.0768200744836811,0.2547483313524893,0
34,0,1,0.9131864280577068,0.08681357194229325,2.395533870084795,47,-1.0,0.0,72.0,14.625,2.1875690181139884,0.032815532466914994,47
5,0,0,0.3081391151374935,0.6918608848625065,2.1353203531822635,22,-1.0,0.0,27.0,8.8,0.6579757241646628,0.07626144118508084,0
36,1,0,0.15379060278158643,0.8462093972184136,2.2902692166970335,30,-1.0,0.4,36.0,17.125,0.3522218833679486,0.06189916801883875,0
15,1,1,0.5067386792744175,0.49326132072558254,2.3076770713412853,40,-1.0,0.6,18.0,16.666666666666668,1.1693892313233387,0.12145668796533081,40
30,1,1,0.07169101633157964,0.9283089836684204,2.3999269535069216,51,1.0,0.8,87.0,31.166666666666668,0.1720532024184629,0.027271897198942293,51
9,1,1,0.44035264566076926,0.5596473543392307,2.170154774060647,39,-1.0,0.4,17.0,12.666666666666666,0.9556333962509548,0.12056415411448038,39
16,0,1,0.2343653105315471,0.7656346894684529,2.2396586635185565,33,1.0,0.2,14.0,13.4,0.5248982981601963,0.14931057756790375,33
17,1,1,0.06865506272132936,0.9313449372786706,2.323097610562954,65,1.0,0.8,61.0,23.666666666666668,0.15949241216097,0.037469316299402484,65
6,0,0,0.15308203249349037,0.8469179675065096,3.375212032187456,12,-1.0,0.2,21.0,13.555555555555555,0.5166843179837398,0.15341872873579346,0
36,1,0,0.9978059071918971,0.0021940928081029096,2.217268087244029,48,-1.0,0.6,5.0,17.0,2.212403195280171,0.3695446812073382,0
19,1,0,0.8979807519264479,0.10201924807355214,2.317870990078137,57,-1.0,0.2,37.0,15.625,2.0814035345388655,0.06099660500205623,0
8,0,0,0.888643606989093,0.1113563930109071,2.1831884520645657,46,-1.0,0.2,25.0,11.4,1.9400764607795902,0.08396878661786791,0
2,0,1,0.2659104668598184,0.7340895331401815,2.548980988109619,13,-1.0,0.2,25.0,11.6,0.6778007245650299,0.09803773031190842,13
29,0,1,0.19622053388956115,0.8037794661104388,2.0516509820444737,32,-1.0,0.0,28.0,12.5,0.40257605105180905,0.07074658558774047,32
8,0,1,0.643894668691057,0.3561053313089429,2.91881127534263,11,-1.0,0.2,21.0,12.461538461538462,1.8794070191084644,0.13267323978830137,11
23,1,0,0.6501960023646892,0.3498039976353107,3.2235234271007127,59,1.0,0.6,42.0,21.142857142857142,2.095922045829806,0.07496566109536541,0
7,1,1,0.724493136083616,0.27550686391638396,2.255507783089944,8,1.0,0.4,30.0,8.777777777777779,1.6340999072318378,0.07275831558354659,8
2,0,0,0.4250294095932528,0.5749705904067471,2.1063474621624696,28,-1.0,0.0,35.0,17.666666666666668,0.8952596182411608,0.058509651726735265,0
6,0,1,0.46845018767892654,0.5315498123210735,2.52995337718826,55,1.0,0.6,29.0,22.333333333333332,1.1851571343627745,0.08433177923960868,55
17,1,0,0.2102363182394563,0.7897636817605437,2.0438803511489136,17,1.0,0.6,59.0,16.285714285714285,0.4296978799475147,0.03406467251914856,0
8,0,1,0.8335969699495107,0.1664030300504893,2.8368232038138057,72,1.0,0.8,50.0,12.375,2.3647672269816518,0.05562398438850599,72
14,1,1,0.6620726191127575,0.3379273808872425,2.10792811289827,31,-1.0,0.2,21.0,12.1,1.39560148660797,0.09581491422264864,31
21,0,0,0.40792226342624754,0.5920777365737524,2.2181123764327277,36,1.0,0.2,32.0,11.777777777777779,0.9048174211282112,0.06721552655856751,0
7,0,0,0.7467921510226329,0.25320784897736714,2.1818303446011735,70,-1.0,0.4,29.0,15.125,1.6293737762111626,0.07272767815337246,0
25,1,1,0.5393003827053714,0.46069961729462855,2.9080407847243266,54,1.0,0.6,86.0,15.222222222222221,1.5683075081246578,0.033425756146256626,54
6,0,0,0.2681662877903006,0.7318337122096994,2.923367722891262,35,1.0,0.2,47.0,11.5,0.7839486700937338,0.060903494226901285,0
8,0,1,0.31561965878461506,0.6843803412153849,2.3743318924083625,37,1.0,0.2,19.0,10.454545454545455,0.7493858217233568,0.11871659462041813,37
26,1,1,0.7938112262687144,0.2061887737312856,2.4427329106962334,50,-1.0,0.6,16.0,17.88888888888889,1.939068807286723,0.1436901712174255,50
26,0,0,0.5756921816343894,0.4243078183656105,2.228909212376758,56,1.0,0.4,42.0,18.571428571428573,1.2831656071381645,0.05183509796225019,0
29,1,0,0.19305195393709204,0.8069480460629079,2.2696012664136287,20,1.0,0.6,40.0,23.0,0.4381509591392496,0.0553561284491129,0
20,0,0,0.17954339265982666,0.8204566073401733,2.083753663766031,19,-1.0,0.2,31.0,15.88888888888889,0.37412420225989695,0.06511730199268848,0
3,0,0,0.7078700661665076,0.2921299338334924,2.0742678341264145,66,-1.0,0.2,26.0,13.375,1.4683121089901234,0.07682473459727461,0
16,1,1,0.9604157206894886,0.039584279310511415,2.333664342779235,73,-1.0,0.2,33.0,15.88888888888889,2.2412879216176806,0.06863718655233043,73
18,1,0,0.29622373491303927,0.7037762650869607,2.2468807092801915,63,-1.0,0.2,35.0,8.090909090909092,0.665579395607037,0.06241335303556087,0
7,0,0,0.1935038515166061,0.8064961484833939,2.0777277158624887,32,-1.0,0.0,33.0,11.88888888888889,0.40204831542219216,0.0611096387018379,0
28,0,1,0.3005967519596864,0.6994032480403136,2.2637380900625717,10,-1.0,0.0,42.0,20.77777777777778,0.680472317160233,0.05264507186192027,10
7,0,0,0.4240086391892934,0.5759913608107067,2.3572871781259375,28,-1.0,0.0,7.0,16.6,0.9995101285755482,0.2946608972657422,0
15,0,1,0.5186235404399822,0.4813764595600179,2.2725046561202014,21,-1.0,0.0,14.0,11.461538461538462,1.178574410423403,0.15150031040801343,21
22,1,1,0.7647212610176334,0.23527873898236656,2.0366950256769645,71,-1.0,0.4,32.0,17.0,1.5575039883440294,0.06171803108112014,71
20,0,0,0.880240427054662,0.11975957294533798,2.372896114316947,0,-1.0,0.2,37.0,12.916666666666666,2.0887190890226974,0.06244463458728808,0
20,0,1,0.32685875609890636,0.6731412439010936,2.4432723137837002,22,-1.0,0.0,7.0,9.818181818181818,0.7986049492942371,0.30540903922296253,22
38,0,1,0.18302498600831996,0.81697501399168,2.743522626058737,41,-1.0,0.4,41.0,19.1,0.5021331902479096,0.06532196728711279,41
16,0,1,0.34746269460043944,0.6525373053995606,2.260099110345336,34,1.0,0.2,42.0,16.555555555555557,0.7853001269446463,0.05256044442663572,34
29,0,0,0.8448050923390835,0.1551949076609165,2.079436527594277,68,1.0,0.4,24.0,18.555555555555557,1.7567185677075463,0.08317746110377108,0
13,0,0,0.6066311935358719,0.3933688064641281,2.9946138688388584,4,1.0,0.4,39.0,14.363636363636363,1.8166261854327916,0.07486534672097146,0
26,1,0,0.6622757430600389,0.3377242569399611,2.136337965479366,6,-1.0,0.4,50.0,12.714285714285714,1.4148448135152187,0.04188897971528169,0
13,0,0,0.33108522256035106,0.668914777439649,2.513643874467872,74,-1.0,0.0,51.0,14.571428571428571,0.8322303416156586,0.04833930527822831,0
15,0,0,0.2663020404268206,0.7336979595731794,2.3382213505715748,43,1.0,0.8,49.0,36.4,0.6226731166267666,0.04676442701143149,0
7,0,1,0.21687546697404897,0.783124533025951,2.126980705588865,20,1.0,0.6,36.0,21.0,0.4612899337693773,0.057485965015915276,20
3,0,1,0.22914370327399344,0.7708562967260065,2.3196810007711925,19,-1.0,0.0,31.0,14.6,0.5315402949310343,0.07249003127409977,19
7,0,0,0.6406586332090439,0.35934136679095613,2.4231103873505906,31,1.0,0.2,31.0,11.636363636363637,1.5523865888746664,0.07572219960470596,0
20,1,0,0.25458547069916987,0.7454145293008301,2.2183663301249563,13,-1.0,0.2,7.0,12.363636363636363,0.564763836338052,0.27729579126561954,0
10,0,1,0.40122877739858376,0.5987712226014162,2.0019474073585366,53,-1.0,0.2,35.0,15.5,0.8032389106707302,0.055609650204403796,53
14,1,0,0.617574661862889,0.38242533813711105,2.0042294303728347,11,-1.0,0.4,19.0,12.571428571428571,1.2377613127581542,0.10021147151864174,0
10,1,1,0.8670057708076508,0.13299422919234913,2.1898448877599166,45,-1.0,0.6,53.0,12.5,1.8986081548614802,0.04055268310666512,45
10,0,1,0.08721513469293075,0.9127848653070693,2.764101921265128,51,1.0,0.8,53.0,28.142857142857142,0.24107152136812682,0.05118707261602089,51
7,0,1,0.33074652586852027,0.6692534741314797,2.0122853636738025,37,-1.0,0.2,20.0,10.166666666666666,0.6655563930911821,0.09582311255589536,37
31,0,0,0.8527257065630064,0.14727429343699355,2.0728877741895935,3,-1.0,0.6,18.0,15.75,1.7676046918716388,0.10909935653629439,0
26,0,1,0.23426584583810905,0.765734154161891,2.1332745810746716,33,-1.0,0.2,23.0,14.545454545454545,0.49975337414039567,0.08888644087811132,33
8,0,1,0.4492153290498013,0.5507846709501987,2.442592900172301,36,-1.0,0.2,38.0,11.4,1.0972501733856088,0.06263058718390516,36
25,1,0,0.08937315379173716,0.9106268462082628,2.2263355833614735,64,-1.0,0.2,18.0,10.916666666666666,0.19897463248378183,0.11717555701902492,0
20,0,0,0.7237293075127149,0.2762706924872851,2.8389026571413565,8,1.0,0.4,13.0,9.9,2.0545970541489202,0.2027787612243826,0
18,1,1,0.7793605422135925,0.22063945778640748,2.308638701299275,50,1.0,0.6,28.0,17.9,1.799261910019887,0.07960823107928534,50
8,0,1,0.041152628662744745,0.9588473713372552,2.301076875466657,18,1.0,0.4,56.0,18.555555555555557,0.09469536218050827,0.04036976974502907,18
20,0,0,0.6258081345353087,0.37419186546469135,2.883185935440685,67,1.0,0.4,48.0,24.0,1.8043212117765741,0.05884052929470786,0
20,1,1,0.5958381625417182,0.4041618374582818,2.170882600255351,27,-1.0,0.4,56.0,17.0,1.2934946996299357,0.038085659653602645,27
8,0,0,0.24160651335165217,0.7583934866483478,2.0045511231269546,42,-1.0,0.2,57.0,12.0,0.48431260769384193,0.03456122626080956,0
2,0,1,0.26292183370313055,0.7370781662968694,2.4966698568081473,2,-1.0,0.2,54.0,11.454545454545455,0.6564290169033304,0.04539399739651177,2
21,1,0,0.15605108859619715,0.8439489114038029,2.181246084279753,30,1.0,0.4,51.0,17.555555555555557,0.3403858259480479,0.04194704008230295,0
23,0,0,0.5233847171831271,0.47661528281687293,2.7275359930921517,5,-1.0,0.2,29.0,17.375,1.4275506543513354,0.09091786643640505,0
20,0,0,0.5530405941095246,0.4469594058904754,2.158746427809142,62,-1.0,0.0,45.0,12.333333333333334,1.193874406967382,0.04692927016976396,0
2,0,0,0.9554794986005836,0.04452050139941644,2.0255205585043345,73,1.0,0.2,34.0,14.5,1.9353433676448955,0.0578720159572667,0
28,0,1,0.434685141682021,0.565314858317979,2.4829975412214473,49,-1.0,0.2,30.0,20.5,1.0793221380019546,0.0800966948781112,49
49,0,1,0.2457273394370488,0.7542726605629512,2.286951096348708,52,-1.0,0.4,21.0,15.363636363636363,0.5619664083284098,0.1039523225613049,52
22,1,1,0.6273947781603347,0.3726052218396653,2.1724881124316973,59,1.0,0.6,30.0,21.25,1.3630076973550491,0.07008026169134507,59
3,0,0,0.17592472990371555,0.8240752700962845,2.1046767706911704,41,-1.0,0.2,49.0,17.636363636363637,0.37026469241846843,0.04209353541382341,0
23,1,1,0.7877045742810885,0.21229542571891152,2.2326429890720205,61,1.0,0.8,84.0,26.5,1.7586630952286328,0.026266388106729655,61
4,0,0,0.4416803290076972,0.5583196709923027,2.4709721248249905,55,-1.0,0.4,31.0,19.714285714285715,1.0913797810615504,0.07721787890078095,0
3,0,1,0.7565632303886916,0.24343676961130845,2.2270110367766733,70,-1.0,0.4,32.0,13.777777777777779,1.6848746640950292,0.06748518293262647,70
7,0,1,0.20716779120177253,0.7928322087982275,2.03728736023613,32,-1.0,0.0,21.0,11.4,0.4220603224634089,0.09260397091982409,32
7,0,0,0.882240522305944,0.11775947769405608,2.259668730129322,0,-1.0,0.2,32.0,12.461538461538462,1.9935713207077022,0.06847481000391885,0
19,0,1,0.26579271364028734,0.7342072863597127,2.035387487155555,58,-1.0,0.4,51.0,20.125,0.5409911635205604,0.03914206706068375,58
26,1,0,0.06803055451439392,0.9319694454856061,2.5341885313052153,65,1.0,0.8,29.0,24.0,0.17240225102871132,0.08447295104350717,0
26,1,0,0.19821299999741404,0.801787000002586,3.260103469452927,44,-1.0,0.4,30.0,19.333333333333332,0.6461948889822425,0.10516462804686862,0
5,0,0,0.21312424906569627,0.7868757509343037,2.0272388890543183,1,1.0,0.4,72.0,14.7,0.4320537659064779,0.027770395740470112,0
26,1,1,0.8086667912160401,0.19133320878395987,2.1356021538350674,60,-1.0,0.2,29.0,14.777777777777779,1.726990541055868,0.07118673846116891,60
22,1,1,0.9125683371903858,0.0874316628096142,2.3024316874964375,47,-1.0,0.2,55.0,15.444444444444445,2.1011262565530777,0.04111485156243638,47
33,1,0,0.13428976265113693,0.8657102373488631,2.047615165916355,38,1.0,0.6,44.0,18.125,0.27497375463177565,0.045502559242585665,0
27,1,0,0.2584701884221031,0.7415298115778969,2.004353318761,26,1.0,0.4,44.0,15.75,0.5180655799646233,0.044541184861355554,0
7,0,1,0.4734190982969333,0.5265809017030667,2.2800948597216695,39,1.0,0.2,45.0,12.1,1.0794404525209054,0.049567279559166726,39
8,0,0,0.2956392290555255,0.7043607709444746,2.3862802465746635,63,1.0,0.2,37.0,8.083333333333334,0.7054780524077627,0.06279684859407009,0
8,0,1,0.6369436744808041,0.3630563255191959,2.5271068955228144,29,-1.0,0.2,85.0,12.222222222222221,1.609624751840079,0.029384963901428075,29
49,1,0,0.17043437851406246,0.8295656214859375,2.251748900199752,23,-1.0,0.4,28.0,17.2,0.3837754243752684,0.07764651379999145,0
15,0,1,0.5907811357532285,0.4092188642467715,2.268030092393148,56,-1.0,0.4,41.0,18.125,1.3399093939065236,0.05400071648555114,56
14,0,0,0.8340343066046327,0.16596569339536724,2.1135463090449558,68,-1.0,0.4,39.0,18.1,1.7627701303410905,0.052838657726123894,0
12,0,0,0.8890036167326844,0.11099638326731562,2.306992659260518,46,-1.0,0.2,37.0,11.454545454545455,2.0509248178583537,0.06071033313843468,0
12,1,1,0.8605055423052652,0.13949445769473476,2.1395990665917157,3,-1.0,0.6,34.0,15.333333333333334,1.8411368551133436,0.06113140190262045,3
16,0,1,0.18565969885444172,0.8143403011455582,2.46013305114695,12,-1.0,0.0,34.0,13.8,0.45674756141780165,0.07028951574705572,12
7,0,1,0.3160817511836805,0.6839182488163196,2.8879545359528764,10,-1.0,0.0,51.0,19.4,0.9128297270628385,0.05553758722986301,10
2,0,1,0.5494277418463503,0.4505722581536497,2.2124639158218535,40,1.0,0.6,63.0,15.2,1.2155890531865348,0.03456974868471646,40
2,0,0,0.23794785973667187,0.7620521402633281,2.3699537721228254,42,-1.0,0.0,21.0,11.0,0.5639254277514785,0.10772517146012843,0
36,1,1,0.8695813394637059,0.1304186605362941,2.2795498748199825,57,1.0,0.4,27.0,17.88888888888889,1.9822540335202834,0.08141249552928509,57
10,0,1,0.6345883805290866,0.36541161947091333,2.679785242867081,4,-1.0,0.4,31.0,14.0,1.700560577436766,0.08374328883959628,4
21,1,0,0.2074530597013403,0.7925469402986597,3.192804446380744,19,-1.0,0.2,7.0,15.181818181818182,0.6623570514297292,0.399100555797593,0
21,1,0,0.18271048633300585,0.8172895136669942,2.817321984842622,20,-1.0,0.8,12.0,21.0,0.5147542700072648,0.21671707575712476,0
5,0,0,0.33394633191190215,0.6660536680880978,2.656301819938814,74,-1.0,0.0,36.0,13.375,0.887062249219477,0.07179194107942741,0
