Price,NTPC.NS,TATASTEEL.NS,ULTRACEMCO.NS,SBIN.NS,RELINFRA.NS,FORTIS.NS,ICICIBANK.NS,CGPOWER.NS,IGL.NS,TATAPOWER.NS,JSWSTEEL.NS,COALINDIA.NS,ABB.NS,BEL.NS,GRASIM.NS,BAJAJELEC.NS,BDL.NS,JINDALSTEL.NS,NH.NS,APOLLOHOSP.NS,LT.NS,VEDL.NS,CEATLTD.NS,BPCL.NS,HAL.NS,RELIANCE.NS,WHIRLPOOL.NS,AMBUJACEM.NS,WIPRO.NS,BAJFINANCE.NS,SIEMENS.NS,TCS.NS,IOC.NS,MRF.NS,HDFCLIFE.NS,HINDZINC.NS,HDFCBANK.NS,ICICIPRULI.NS,GAIL.NS,LICHSGFIN.NS,INFY.NS,SBILIFE.NS,APOLLOTYRE.NS,MGL.NS,POWERGRID.NS,HAVELLS.NS
2018-08-14,93.10784149169922,22.697803497314453,4185.5302734375,277.5729675292969,400.3546447753906,145.30728149414062,318.3807678222656,59.54991912841797,137.943359375,61.90678405761719,312.1885070800781,157.83294677734375,1057.7454833984375,34.00725173950195,947.6001586914062,501.876708984375,162.235595703125,197.11007690429688,241.58929443359375,1104.1717529296875,1128.9293212890625,85.20018005371094,1348.2191162109375,122.64205169677734,398.7328186035156,547.8698120117188,1707.0595703125,201.6122283935547,104.29354858398438,2778.200439453125,972.0242309570312,1767.5518798828125,66.960693359375,73148.8359375,460.2596740722656,133.90394592285156,994.3387451171875,392.5880432128906,94.0302734375,469.7909240722656,599.0521240234375,649.6470336914062,238.45130920410156,797.8478393554688,73.35667419433594,659.3366088867188
2018-08-16,94.08698272705078,22.250865936279297,4102.19140625,275.5022277832031,394.43035888671875,147.695068359375,320.15240478515625,58.60939407348633,134.02357482910156,60.466041564941406,300.3361511230469,157.8608856201172,1049.990966796875,33.21201705932617,959.942138671875,485.1669921875,161.12001037597656,189.55172729492188,244.83277893066406,1113.2496337890625,1109.4718017578125,82.70477294921875,1349.2508544921875,123.1793212890625,389.7449645996094,543.4346313476562,1696.4774169921875,199.96441650390625,102.24463653564453,2804.11572265625,968.2105712890625,1771.9185791015625,66.04398345947266,72499.7109375,453.4752502441406,129.6306610107422,987.9607543945312,381.08477783203125,97.49639129638672,473.18231201171875,608.0912475585938,639.4908447265625,235.32498168945312,785.2695922851562,73.2785873413086,655.0589599609375
2018-08-17,93.76062774658203,22.744850158691406,4172.484375,284.34991455078125,407.405029296875,149.38641357421875,325.6112365722656,59.005401611328125,133.56382751464844,61.816734313964844,305.6903076171875,157.1349639892578,1074.83203125,33.992801666259766,1004.5079345703125,489.7936096191406,160.55128479003906,196.41847229003906,240.9995880126953,1160.7861328125,1117.1287841796875,85.2397689819336,1349.110107421875,122.9513931274414,387.4462585449219,544.769775390625,1690.7230224609375,203.6608428955078,102.46416473388672,2798.814697265625,983.0787353515625,1775.6683349609375,66.48151397705078,73077.4296875,453.5735778808594,130.2411346435547,988.7461547851562,383.1494445800781,95.98616027832031,478.9350891113281,608.4314575195312,645.801513671875,238.22801208496094,778.0276489257812,73.04432678222656,652.65576171875
2018-08-20,94.08698272705078,23.49954605102539,4187.0888671875,289.5738220214844,418.0295715332031,149.43617248535156,324.1268310546875,59.846920013427734,137.4110565185547,63.07737731933594,312.6003723144531,158.61473083496094,1076.9788818359375,34.0798454284668,998.7450561523438,492.62347412109375,160.92315673828125,202.84060668945312,238.34584045410156,1172.450439453125,1192.390625,87.87383270263672,1340.3388671875,122.41413116455078,382.6832580566406,558.866943359375,1701.0614013671875,204.640625,104.29354858398438,2787.5751953125,984.7199096679688,1773.1981201171875,66.94567108154297,74082.3828125,454.704345703125,131.6029510498047,997.718017578125,381.4779968261719,93.84459686279297,475.414794921875,588.8218994140625,663.1556396484375,233.89576721191406,781.415771484375,73.2590560913086,663.422119140625
2018-08-21,95.45186614990234,22.823261260986328,4235.28125,288.9620056152344,411.2240295410156,148.73974609375,324.5099182128906,60.44093704223633,138.06434631347656,65.05839538574219,312.9206848144531,162.71900939941406,1112.9481201171875,34.413536071777344,1023.2852783203125,488.6706237792969,159.326416015625,203.28521728515625,240.9995880126953,1153.61181640625,1191.354736328125,86.68553161621094,1326.2669677734375,120.0697250366211,378.603515625,564.4334106445312,1700.378662109375,213.1914520263672,105.72047424316406,2819.036376953125,993.9884033203125,1779.990966796875,66.54479217529297,73821.8203125,454.55682373046875,133.55177307128906,997.6467895507812,378.4300537109375,93.6093978881836,483.8720397949219,588.6942138671875,660.7398071289062,234.56570434570312,764.1788940429688,73.22001647949219,672.6023559570312
2018-08-23,97.52882385253906,22.411605834960938,4232.40869140625,284.67938232421875,401.5296936035156,147.8443145751953,322.92974853515625,59.89642333984375,134.96722412109375,64.87831115722656,310.8156433105469,161.40672302246094,1164.777587890625,33.71714782714844,1004.2198486328125,502.325927734375,158.40771484375,197.85110473632812,241.0487060546875,1120.13134765625,1217.9283447265625,85.08133697509766,1311.3509521484375,116.48799133300781,376.63604736328125,574.5029907226562,1706.620849609375,211.32095336914062,106.01317596435547,2840.681396484375,999.4915161132812,1795.3853759765625,64.73031616210938,73895.703125,459.374755859375,134.39700317382812,989.9598999023438,372.58013916015625,95.11962890625,493.5315246582031,594.41552734375,660.690673828125,231.57333374023438,712.0875244140625,74.25459289550781,679.85986328125
2018-08-24,97.49916076660156,22.56646728515625,4201.98388671875,282.7968444824219,401.3828125,148.64022827148438,317.5908508300781,58.65889358520508,134.96722412109375,64.60816192626953,324.727294921875,162.49562072753906,1156.058837890625,34.09435272216797,1018.386962890625,508.2102966308594,156.9421844482422,199.92593383789062,245.02935791015625,1169.0830078125,1209.6861572265625,88.7452392578125,1310.6943359375,116.22749328613281,370.7547607421875,578.1460571289062,1712.91162109375,210.83106994628906,106.89128112792969,2863.013427734375,1000.553466796875,1802.355224609375,65.0890121459961,73402.6015625,454.4093322753906,137.26150512695312,985.176513671875,367.9100036621094,94.24072265625,492.11480712890625,586.291015625,651.6190185546875,232.86854553222656,714.9248657226562,74.5473861694336,672.6023559570312
2018-08-27,98.59697723388672,22.786014556884766,4255.33642578125,289.90325927734375,413.0355529785156,148.73974609375,326.9699401855469,59.104408264160156,138.23373413085938,68.074951171875,325.45947265625,163.69619750976562,1157.679931640625,33.87673568725586,1035.8192138671875,497.2950439453125,157.75152587890625,204.7178497314453,248.12538146972656,1168.2047119140625,1221.5765380859375,89.31957244873047,1325.2818603515625,117.7253189086914,381.08856201171875,584.4818725585938,1740.3182373046875,215.2846221923828,108.24504089355469,2896.53564453125,991.9125366210938,1809.3243408203125,65.86964416503906,73497.734375,453.0819396972656,140.59561157226562,990.2216186523438,377.2502746582031,94.90918731689453,454.421630859375,602.072265625,651.1753540039062,235.59292602539062,712.6378784179688,77.22164916992188,692.068115234375
2018-08-28,99.87284851074219,23.144739151000977,4310.6845703125,287.4089660644531,415.0919189453125,149.0879669189453,326.00799560546875,58.807403564453125,136.46739196777344,67.39959716796875,335.1610412597656,164.5617218017578,1145.4564208984375,33.397953033447266,1029.72021484375,487.0086669921875,155.49853515625,206.34808349609375,247.28994750976562,1144.7291259765625,1221.126220703125,91.2208251953125,1327.1112060546875,116.74845886230469,371.9144592285156,596.9273071289062,1745.9752197265625,210.5638427734375,108.153564453125,2878.719482421875,992.2023315429688,1825.4688720703125,65.63755798339844,72650.5078125,453.7210998535156,139.8912353515625,997.0756225585938,373.61248779296875,90.1804428100586,446.6082458496094,606.0281372070312,649.0553588867188,226.7498321533203,705.9465942382812,76.96788787841797,688.7035522460938
2018-08-29,98.53765106201172,23.29568099975586,4285.66357421875,291.5033874511719,430.17193603515625,148.19253540039062,327.6914367675781,58.5103874206543,139.41934204101562,69.24555206298828,365.1809387207031,159.87112426757812,1160.9219970703125,33.310909271240234,1032.505615234375,488.4460144042969,154.92982482910156,214.94384765625,248.07623291015625,1164.9345703125,1217.4779052734375,90.3296127319336,1329.597412109375,117.77413177490234,371.5002746582031,585.703857421875,1746.2677001953125,207.66903686523438,108.57432556152344,2930.647705078125,991.33349609375,1827.939208984375,66.03844451904297,72620.2734375,458.4406433105469,140.14950561523438,989.2935180664062,376.1195983886719,90.97269439697266,446.77996826171875,599.8177490234375,659.9510498046875,223.75747680664062,709.8427734375,75.36723327636719,686.3484497070312
