Price,NTPC.NS : BDL.NS,BEL.NS : BDL.NS,NTPC.NS : HAL.NS,HINDZINC.NS : POWERGRID.NS,TCS.NS : HAVELLS.NS,HINDZINC.NS : MGL.NS,BEL.NS : POWERGRID.NS,COALINDIA.NS : BDL.NS,BPCL.NS : MGL.NS,IOC.NS : GAIL.NS,BDL.NS : HAL.NS,NTPC.NS : HINDZINC.NS,HINDZINC.NS : GAIL.NS,HINDZINC.NS : SBILIFE.NS,AMBUJACEM.NS : HAVELLS.NS,LT.NS : HINDZINC.NS,JINDALSTEL.NS : HINDZINC.NS,BDL.NS : POWERGRID.NS,CEATLTD.NS : HINDZINC.NS,APOLLOHOSP.NS : SBILIFE.NS,APOLLOHOSP.NS : HAVELLS.NS,TATASTEEL.NS : AMBUJACEM.NS,TCS.NS : INFY.NS,APOLLOHOSP.NS : TCS.NS,SBIN.NS : JINDALSTEL.NS,LT.NS : APOLLOTYRE.NS,GRASIM.NS : HAVELLS.NS,JSWSTEEL.NS : APOLLOHOSP.NS,ULTRACEMCO.NS : APOLLOHOSP.NS,APOLLOHOSP.NS : HDFCBANK.NS,CEATLTD.NS : HAL.NS,NTPC.NS : CEATLTD.NS,MRF.NS : HINDZINC.NS,SBIN.NS : TATAPOWER.NS,MGL.NS : POWERGRID.NS,ABB.NS : HINDZINC.NS,NTPC.NS : POWERGRID.NS,COALINDIA.NS : HAL.NS,GRASIM.NS : APOLLOHOSP.NS,IGL.NS : HDFCLIFE.NS,SBIN.NS : VEDL.NS,SBIN.NS : GRASIM.NS,GAIL.NS : LICHSGFIN.NS,IOC.NS : LICHSGFIN.NS,BDL.NS : CEATLTD.NS,IOC.NS : HINDZINC.NS,JINDALSTEL.NS : AMBUJACEM.NS,BAJFINANCE.NS : HDFCBANK.NS,SIEMENS.NS : MGL.NS,VEDL.NS : HINDZINC.NS,HDFCBANK.NS : HAVELLS.NS,HINDZINC.NS : APOLLOTYRE.NS,JSWSTEEL.NS : GRASIM.NS,NTPC.NS : BEL.NS,SBILIFE.NS : HAVELLS.NS,JSWSTEEL.NS : HAVELLS.NS,CGPOWER.NS : HINDZINC.NS,APOLLOHOSP.NS : AMBUJACEM.NS,SBIN.NS : CGPOWER.NS,TATASTEEL.NS : SBIN.NS,CGPOWER.NS : BDL.NS,HAL.NS : MGL.NS,ULTRACEMCO.NS : JINDALSTEL.NS,JSWSTEEL.NS : HDFCBANK.NS,CGPOWER.NS : CEATLTD.NS,ICICIPRULI.NS : INFY.NS,SBIN.NS : AMBUJACEM.NS,ULTRACEMCO.NS : GRASIM.NS,TATAPOWER.NS : HINDZINC.NS,TCS.NS : HDFCBANK.NS,TCS.NS : ICICIPRULI.NS,CGPOWER.NS : JINDALSTEL.NS,ICICIBANK.NS : APOLLOHOSP.NS,TCS.NS : SBILIFE.NS,AMBUJACEM.NS : SBILIFE.NS
2018-04-02,-198.3059830168222,-10.255945828256102,-902.6016437411088,-7.063872308749723,-103.82130661663473,606.166045446729,37.994049069600116,-310.23742857808753,265.8367981676927,-4.642333727005067,-144.6402550661344,22.218114908804964,34.284501708146216,381.89963962664973,-36.66095147047304,-10.219738683084245,43.53621737529899,41.24847222842352,-95.01254922914785,509.0188972390755,273.75574481807877,147.7018989002227,-189.8498481773098,838.3648646589377,-88.20708769625617,86.66606081531484,-149.4978173425793,-876.2560722530318,-1857.3396259949977,787.6976393690384,-2244.3368130517683,782.9236829978632,-183.19408010241216,-75.23163453153961,-139.02440653068047,76.90598468816843,-3.0793506547260705,-1316.5787527660982,-2074.907024860544,223.81232423705657,-23.827154353166463,325.17493441696956,268.49518351083793,252.98575907821188,1143.2512392039407,-73.08394290339334,95.23369775196723,696.1699631069962,717.2144225696733,29.741604711213597,-786.2434767866221,122.47665986951026,420.3693582562835,-43.502023852387936,-301.3240246535238,98.85389213823004,100.5239628290051,133.00257435559752,-177.44505302985402,149.16794730638762,46.01544445281337,767.48930308541,-183.92419531021181,676.8526175658988,1201.5233898930583,-793.8462959603448,40.55618782082152,99.909183176704,76.96214800053875,553.9081229895972,236.172454827148,131.15843567808514,-473.72724547764165,220.45549719790972,264.4012723851602
2018-04-03,-196.02670475088019,-12.768612982142884,-902.6597231570458,-7.284425205934738,-103.7641494483089,612.8679218811592,38.892657169569176,-312.75504819024934,273.37066204908115,-5.263156733284902,-153.1930199587125,25.776097305816364,34.59716299533673,374.27793414760237,-37.25155215579139,-6.768221911245689,44.420836683679696,42.67344476260321,-101.40469013136607,507.49497903944575,274.57765603753626,147.99856410295735,-188.8349935097557,839.988132000453,-89.34723936677466,94.5696437439737,-148.33785225976453,-921.2524197132632,-1839.5330587848134,780.7306145448835,-2358.425662692579,841.8688649273242,-190.97305595566417,-75.60438602721416,-140.50924947563536,80.20975666162363,-1.1665540041328484,-1334.4978541780858,-2073.3010472252813,235.7459039147258,-25.867800177789647,311.1364240743608,278.1258115128767,261.0576724848566,1198.2804140086282,-74.94352094897758,93.37647967644433,687.065119514073,726.0213617575143,32.20004774375698,-775.826548483542,127.29534899364657,405.35557744914456,-42.397690406362386,-298.7658739642827,90.8606942583225,102.70574881745794,133.56218987183246,-180.7750759903157,153.13407385671297,44.1078981251637,780.3223992253922,-176.78942803288317,664.4329813952627,1253.2575050268392,-831.0833979454455,37.9495073236765,105.10591784393648,77.7429026409088,546.4744429461305,247.5357055867805,134.12124690400591,-524.4251470647444,218.33335909185098,261.76348990123904
2018-04-04,-190.0139976808573,-9.065202813153576,-885.2666239765144,-7.725632821690127,-107.15092349434394,594.8401576161579,38.70618890140977,-305.180801730751,269.2704441125526,-4.137509780946573,-158.2160129142236,26.834885049273197,34.52247574092822,376.0968882109305,-31.983800407832746,-3.7717125679617425,47.810317643813406,41.710747354464715,-98.3711630333483,511.74460484097744,276.56919914292484,146.52473633146627,-195.55578408221754,851.2018759549544,-94.99312581738792,95.58322432424052,-135.27429387513155,-902.1610096678351,-1816.2766823154298,768.5956345281985,-2318.430486748311,828.7146281734808,-188.4684298875573,-74.91726291574423,-136.5062202104973,79.89166218071716,-0.8416570823048346,-1311.3354821247744,-2019.028929005889,235.08575769639666,-27.629657565469728,293.0883231578324,262.9682941234205,248.62624206572426,1174.788301822545,-72.06699591737456,94.84393335549228,669.7186896229332,707.3739621610226,34.835471583216744,-757.8622855487722,125.035697031445,393.12854335540317,-41.86257366865823,-302.1659144292287,96.67697993347377,102.50527808201281,132.05102898116183,-178.7879885904934,152.8522933635092,46.18831312477977,761.6166142873242,-179.33484239528815,654.7332988400526,1233.3671703430696,-811.6439855876397,36.610136160763375,94.31004994050988,77.94541593369094,531.0761754808789,239.77910280485702,125.99617393823259,-544.3706998642692,218.33864824837093,268.5930689823629
2018-04-05,-196.62374271035839,-12.098314776224328,-905.4909638940267,-9.361593169541152,-108.74279651974302,610.0269435579163,38.44215153565138,-312.223688759082,279.1221562413044,-4.307686766645361,-153.96048288764302,28.077389808918056,34.59904628963991,365.22834613487566,-31.509018932323897,-4.566282419190145,43.58454062424316,42.07307694702313,-106.66685339921898,504.37216604983007,281.2731409754483,147.3735132660047,-196.5491441250573,865.1554506637856,-94.02609388608022,100.85607514472235,-147.6078146526428,-968.2601562583493,-1862.731791036489,778.8101568564242,-2447.932073865239,886.8678931915599,-195.67780574365082,-81.65889991328194,-141.54729732560705,82.45938560007663,-1.8786028048487395,-1333.1368375790262,-2103.506851948815,229.4309620333811,-28.06338619919046,291.45879223308975,284.4296343766376,269.6229122799364,1244.1376492048605,-72.16589050320385,89.50683157664062,674.0394979192419,726.5255231680611,31.545957492460673,-766.8291540038679,131.65296749977887,400.16427488990985,-42.68889170272341,-288.6262494102607,88.37445863829686,104.67194030931614,133.87416939929776,-189.81593263251938,161.31009838606565,42.48342987412995,781.865260873992,-171.93973930891195,656.8556792978605,1296.4898376972787,-819.364990876587,31.33515659565475,107.54220205628644,80.52089374398543,537.3947775208901,242.69777760584623,140.42796199197517,-587.050671180134,206.14993367161412,257.88811115318134
2018-04-06,-196.8999299349377,-10.97494477164301,-914.1337038307599,-9.698146101219933,-87.78755818968989,609.9463493558,38.39081429760063,-307.94182795208366,263.9330657230589,-4.198938315526846,-161.48480222469527,28.10048092172495,34.93536293660386,369.0469443361573,-17.897356146633,-2.7913078989850817,42.137117496639206,41.79162717506956,-106.77711374446523,510.05794747034156,302.0863792329912,149.00318475835755,-203.39946080701895,864.725942028335,-90.4304045452723,103.72267293858184,-122.60546325658026,-974.1690743320867,-1857.3642006615933,786.5144726596943,-2458.0981137194217,887.906647733024,-195.85732265381733,-81.02893048595081,-141.80451397282977,82.18933844815724,-2.2280548615652407,-1324.8150366769432,-2082.849902925563,221.7538075220168,-30.20481786849274,281.01828180656366,283.2684686617141,268.69839768398265,1245.743448853366,-72.67501238678321,89.74380099065584,678.2698767354642,727.2445848940365,33.85675595981104,-756.92443579717,132.74317423382433,391.31756476023406,-43.011674876023534,-274.54172385620245,108.05016225279815,104.0939580289384,136.75575483838463,-188.4493523952754,160.72425858335504,40.431347902318635,783.1674738352654,-166.0934221595783,663.8728519617104,1294.4508606514282,-851.5657597441218,33.4195827721002,102.3406437112991,80.09783745206163,545.1975074068506,250.0570801311492,142.45150867389395,-606.0797903839857,211.92322752340624,257.8954229782234
2018-04-09,-197.68402856044304,-11.073661242284714,-915.089100280592,-9.545174852066907,-81.44103272364333,581.6153250987284,38.40443366172804,-305.94761873755766,212.60418138630212,-7.822583094019095,-159.55645184786,27.630727391766968,34.18772199445873,368.7808730863042,-12.363700279959346,-4.416492682157212,40.556375784887535,41.823670662099495,-107.49148605839414,511.38223953939035,305.9941511849079,147.2909115697397,-203.95050440465855,859.1784539481196,-88.81292456934472,101.58134686055857,-118.03367341078598,-996.8898822959115,-1849.1556365306042,795.6552288549736,-2461.85472985292,889.4650537696867,-196.66083480274506,-81.15969041666816,-134.49346808443173,81.8834061661405,-2.3599839728840095,-1315.4313870300898,-2080.0637266091817,211.327901943827,-32.19389699116235,272.3767284346708,284.5547269456159,261.3197913576654,1248.608996033593,-80.01945999756381,86.45964114763753,684.8773514203317,699.1810782070479,35.0043684684472,-766.1504713765348,132.23103370730917,382.9261458507891,-43.16968895566488,-272.41017546601614,107.54641664000945,104.24208002850227,136.00048783886888,-190.3270466538632,161.76811049714402,41.51208401761883,754.1759389019393,-160.08166979989699,670.3174234004865,1299.2265137251347,-857.3325473279908,30.93833095311183,103.92638354503504,79.36974177272769,555.8604715985753,251.08278872208243,146.3057402767822,-622.0969479839914,215.08695795640324,260.49997929696457
2018-04-10,-197.17974152575772,-14.413575890193385,-905.8665810654027,-9.499722697052633,-83.81490198732268,552.0088189253714,38.59698545912885,-319.35617885121263,183.0070309786479,-7.28838049397838,-152.4565821825788,29.169644692069667,34.259435153163054,384.20211470710416,-8.478956045321581,-6.272030608713266,40.335202641611815,42.70164358614708,-102.96197662837943,524.3962569847565,301.6217987796099,144.1608198170249,-206.185449870095,855.2480398918456,-90.17977997673705,96.76326625465882,-119.62231257344291,-985.1022368842273,-1834.1293343607936,784.1643070119227,-2418.3743581331,870.9910115993968,-194.16539009863777,-80.91250942758074,-126.81095061987531,82.61429419916051,-1.3498090778161043,-1357.9869551922438,-2065.2888255939106,229.37179773538736,-32.564956169935016,267.8801651445282,282.40131394668515,260.435175322056,1229.0159472595715,-78.73001274011474,84.01116278915562,678.443190267546,670.9230420061269,34.564550209422336,-753.8305704348381,129.45584576619885,382.0768334519829,-42.28324908019084,-291.53014256907176,105.4137845048607,104.7670645309523,132.80029079282212,-192.83188637715102,162.01694527567932,38.905445423226325,725.8193593449594,-159.43301088290565,660.154743987614,1275.4039266266113,-838.9388735820125,27.685134241528033,104.1000757474028,78.34980589934044,545.5604144203588,245.24131003621426,147.99334755771753,-644.4275575671556,229.72158217892525,280.0264841001053
2018-04-11,-199.01544273900663,-15.278393284686416,-908.7463359199912,-10.49491668313567,-102.79524648927145,520.9692140079981,38.77443333009477,-325.31573463464986,201.2146699935147,-2.5507599472485367,-148.67302375478675,30.836609573833286,32.47099566666036,403.6319132998573,-17.556242474733494,-4.860085151874927,40.79868517054334,43.04982478037541,-97.15187608217968,543.9123338787613,293.63873794952417,145.72185142615893,-219.1602220843531,879.523385060595,-79.43029900912688,92.93514141784459,-115.58335805463548,-967.9918123241987,-1806.611989708284,780.5581982220394,-2373.7760366112902,846.2836292672716,-190.80950481126348,-77.28464475623676,-119.63528063893105,84.93420844705649,-1.3767318630973477,-1376.2073121056505,-2004.4588606721682,226.84725203193562,-24.090393654756383,273.5092027635769,283.9664920643662,273.4556481293971,1207.2773951812724,-61.88665463140279,84.75412017969558,677.6644760005557,643.8773484270408,31.234707220406264,-756.1178158586667,124.46926845460135,367.60473748556,-42.50685150149672,-321.8545391697286,100.7195195605969,106.37208138203513,133.38939044315225,-186.09298516170793,155.2573552871188,36.88938300070882,698.0368214973835,-155.89891884606448,658.5309653937148,1250.3829752702754,-849.4159796705555,34.22333895906874,92.9797195196378,80.16715214621229,535.1580845943129,246.00742745385844,150.57017603005914,-596.6454993899392,240.80670870614819,298.6822903105558
2018-04-12,-203.63609283594297,-20.743365936694232,-921.4551182508353,-9.171749387843178,-111.44994413450513,531.5185373862182,37.88901738417563,-324.4664655831732,205.3808556841767,-3.2350604690147264,-144.43071427558078,27.431265653249113,33.11061156207726,409.18991510572056,2.2121114387698526,-8.097068265492794,39.87772389377152,43.29344584716093,-100.04482108427871,548.95220237839,316.4460074917216,145.43041344390957,-231.7350715029047,947.3365470700764,-79.33200065873004,99.3138948493812,-96.64232876675374,-974.7903709188852,-1800.8163095310451,789.1027687804143,-2380.6035174403823,843.7058866933615,-198.61267591962036,-74.61548528736046,-121.41944224717034,82.52274464153852,-2.0951340479642795,-1368.5519378253846,-2024.928952994228,231.05333752166234,-25.507791650352672,278.94697804296493,275.48626131041624,263.34311375830566,1212.3582476146603,-65.72449096209652,85.49028476892973,681.8090682324173,650.4899853021165,31.76646383297188,-746.1643985216931,133.73095531647198,371.85858084428537,-42.313783109373816,-305.4302166761512,122.28883149177187,104.36070466438323,134.4165292150458,-184.0045037579285,153.57412093921033,36.50612662650855,704.8058316209783,-154.55517328428058,666.38695074033,1255.104658978454,-819.5024254079551,35.12921465344971,101.34903714195127,76.7880584944469,524.4096870662606,235.8819146292488,148.06857242563603,-642.3806860688301,221.42566625648158,301.32280353599384
2018-04-13,-206.74003025394597,-14.669302684094731,-917.9028703416373,-9.120426086243356,-115.45707344815219,527.5373456338582,39.60126731303976,-330.4999987092821,220.67797648382054,-1.5898834774544497,-129.30552863203854,27.08966330443377,33.08807440755849,400.50413559852524,-0.3960823003783389,-7.119164614246813,37.30776549407457,43.73355646626619,-98.19923377558331,540.711020858153,314.064819099606,146.48026438584594,-231.24601322040166,950.9732517584513,-68.425452844555,101.08010881541236,-97.363397432238,-970.2344388850711,-1799.5142664565278,786.5790466134641,-2351.9738440661567,831.338798767502,-200.05847195795462,-73.09517060865659,-120.24838809186878,83.23149674519037,-2.3198262501517064,-1375.877917972904,-2016.4196904957712,227.7491694490904,-22.768791336831896,286.5268099128559,281.678790864215,273.4798548439434,1205.329006286463,-61.377751950025356,82.28295810343786,681.8032215904295,650.4080770399851,31.270331562043893,-744.8552005150286,134.6023641373652,370.5627133080126,-44.42819479764347,-298.12642257768994,120.78288842483812,105.1475823135517,134.5482161704773,-181.24244896113038,151.51175374202404,36.86780107926526,699.4692737429792,-147.92281164702538,664.3904076168185,1248.6947608862142,-812.6627087051731,37.674184689702855,98.99905518792502,77.62872816915558,520.8767753889956,234.27702903257446,155.61068782197464,-645.0364458895701,211.94673316649863,292.90331085717565
